onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0202829837799	1	heat	48	1	1	Patch2	te-40	2542.0	65
32.3440339565277	1	heat	48	2	1	Patch2	te-40	3774.4	65
44.2469880580902	1	heat	48	3	1	Patch2	te-40	4964.7	65
56.7786209583282	1	heat	48	4	1	Patch2	te-40	6217.9	65
67.8408870697021	1	heat	48	5	1	Patch2	te-40	7324.1	65
79.5336439609528	1	heat	48	6	1	Patch2	te-40	8493.4	65
93.548898935318	1	heat	48	7	1	Patch2	te-40	9894.9	65
106.50248003006	1	heat	48	8	1	Patch2	te-40	11190.2	65
117.774574041367	1	heat	48	9	1	Patch2	te-40	12317.4	65
132.838423013687	1	heat	48	10	1	Patch2	te-40	13823.8	65
147.270440101624	1	heat	48	11	1	Patch2	te-40	15267.0	65
160.654976129532	1	heat	48	12	1	Patch2	te-40	16605.5	65
173.829293012619	1	heat	48	13	1	Patch2	te-40	17922.9	65
185.943048000336	1	heat	48	14	1	Patch2	te-40	19134.3	65
200.798783063889	1	heat	48	15	1	Patch2	te-40	20619.9	65
214.602441072464	1	heat	48	16	1	Patch2	te-40	22000.2	65
227.346037149429	1	heat	48	17	1	Patch2	te-40	23274.6	65
241.991482019424	1	heat	48	18	1	Patch2	te-40	24739.1	65
253.473874092102	1	heat	48	19	1	Patch2	te-40	25887.4	65
267.698426961899	1	heat	48	20	1	Patch2	te-40	27309.8	65
