onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.020308971405	1	heat	48	1	1	Patch2	te-40	2542.0	93
35.086678981781	1	heat	48	2	1	Patch2	te-40	4048.6	93
48.881863117218	1	heat	48	3	1	Patch2	te-40	5428.2	93
60.784882068634	1	heat	48	4	1	Patch2	te-40	6618.5	93
72.0537209510803	1	heat	48	5	1	Patch2	te-40	7745.3	93
84.1669180393219	1	heat	48	6	1	Patch2	te-40	8956.7	93
98.6026089191437	1	heat	48	7	1	Patch2	te-40	10400.2	93
111.556842088699	1	heat	48	8	1	Patch2	te-40	11695.7	93
125.151278018951	1	heat	48	9	1	Patch2	te-40	13055.1	93
139.785746097565	1	heat	48	10	1	Patch2	te-40	14518.5	93
152.317734956741	1	heat	48	11	1	Patch2	te-40	15771.7	93
163.789938926697	1	heat	48	12	1	Patch2	te-40	16919.0	93
177.805040121078	1	heat	48	13	1	Patch2	te-40	18320.5	93
190.973858118057	1	heat	48	14	1	Patch2	te-40	19637.4	93
205.199928045273	1	heat	48	15	1	Patch2	te-40	21060.0	93
217.943898916245	1	heat	48	16	1	Patch2	te-40	22334.4	93
231.325726985931	1	heat	48	17	1	Patch2	te-40	23672.5	93
243.649497032166	1	heat	48	18	1	Patch2	te-40	24904.9	93
258.501686096191	1	heat	48	19	1	Patch2	te-40	26390.1	93
269.563738107681	1	heat	48	20	1	Patch2	te-40	27496.3	93
