onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0203359127045	1	heat	48	1	1	Patch2	te-40	2542.0	59
33.4045150279999	1	heat	48	2	1	Patch2	te-40	3880.4	59
48.4704759120941	1	heat	48	3	1	Patch2	te-40	5387.0	59
62.2753579616547	1	heat	48	4	1	Patch2	te-40	6767.5	59
75.019257068634	1	heat	48	5	1	Patch2	te-40	8041.9	59
87.5526700019836	1	heat	48	6	1	Patch2	te-40	9295.3	59
98.8250439167023	1	heat	48	7	1	Patch2	te-40	10422.5	59
113.047060966492	1	heat	48	8	1	Patch2	te-40	11844.7	59
126.639080047607	1	heat	48	9	1	Patch2	te-40	13203.9	59
138.33101606369	1	heat	48	10	1	Patch2	te-40	14373.1	59
152.345619916916	1	heat	48	11	1	Patch2	te-40	15774.6	59
166.78120303154	1	heat	48	12	1	Patch2	te-40	17218.1	59
179.955040931702	1	heat	48	13	1	Patch2	te-40	18535.5	59
194.587177038193	1	heat	48	14	1	Patch2	te-40	19998.7	59
206.489872932434	1	heat	48	15	1	Patch2	te-40	21189.0	59
221.345913887024	1	heat	48	16	1	Patch2	te-40	22674.6	59
232.408136844635	1	heat	48	17	1	Patch2	te-40	23780.8	59
244.731966972351	1	heat	48	18	1	Patch2	te-40	25013.2	59
256.214509963989	1	heat	48	19	1	Patch2	te-40	26161.4	59
268.32767701149	1	heat	48	20	1	Patch2	te-40	27372.8	59
