onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0202441215515	1	heat	48	1	0	Patch5	te-35	2542.1	80
33.6148481369019	1	heat	48	2	0	Patch5	te-35	3901.5	80
46.568724155426	1	heat	48	3	0	Patch5	te-35	5196.9	80
60.5836601257324	1	heat	48	4	0	Patch5	te-35	6598.4	80
75.6497371196747	1	heat	48	5	0	Patch5	te-35	8105.0	80
86.7102890014648	1	heat	48	6	0	Patch5	te-35	9211.1	80
97.9821410179138	1	heat	48	7	0	Patch5	te-35	10338.3	80
112.618381977081	1	heat	48	8	0	Patch5	te-35	11801.9	80
124.521248102188	1	heat	48	9	0	Patch5	te-35	12992.2	80
136.214173078537	1	heat	48	10	0	Patch5	te-35	14161.5	80
150.649957180023	1	heat	48	11	0	Patch5	te-35	15605.0	80
165.505800008774	1	heat	48	12	0	Patch5	te-35	17090.6	80
179.730931043625	1	heat	48	13	0	Patch5	te-35	18513.1	80
193.535742998123	1	heat	48	14	0	Patch5	te-35	19893.6	80
206.069284200668	1	heat	48	15	0	Patch5	te-35	21147.0	80
218.393238067627	1	heat	48	16	0	Patch5	te-35	22379.4	80
231.134150981903	1	heat	48	17	0	Patch5	te-35	23653.5	80
243.247086048126	1	heat	48	18	0	Patch5	te-35	24864.8	80
254.729961156845	1	heat	48	19	0	Patch5	te-35	26013.0	80
267.904088973999	1	heat	48	20	0	Patch5	te-35	27330.5	80
