onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.020289182663	1	heat	48	1	1	Patch5	te-40	2542.1	70
35.0866510868073	1	heat	48	2	1	Patch5	te-40	4048.7	70
48.8919291496277	1	heat	48	3	1	Patch5	te-40	5429.2	70
63.1173701286316	1	heat	48	4	1	Patch5	te-40	6851.8	70
75.4407441616058	1	heat	48	5	1	Patch5	te-40	8084.1	70
88.3906791210175	1	heat	48	6	1	Patch5	te-40	9379.1	70
102.403481006622	1	heat	48	7	1	Patch5	te-40	10780.4	70
115.147221088409	1	heat	48	8	1	Patch5	te-40	12054.8	70
128.741782188416	1	heat	48	9	1	Patch5	te-40	13414.2	70
143.178161144257	1	heat	48	10	1	Patch5	te-40	14857.9	70
157.82413816452	1	heat	48	11	1	Patch5	te-40	16322.5	70
170.998472213745	1	heat	48	12	1	Patch5	te-40	17639.9	70
182.271026134491	1	heat	48	13	1	Patch5	te-40	18767.1	70
193.963740110397	1	heat	48	14	1	Patch5	te-40	19936.4	70
205.022722005844	1	heat	48	15	1	Patch5	te-40	21042.3	70
216.925777196884	1	heat	48	16	1	Patch5	te-40	22232.6	70
231.781934022903	1	heat	48	17	1	Patch5	te-40	23718.2	70
245.162806034088	1	heat	48	18	1	Patch5	te-40	25056.3	70
257.69470000267	1	heat	48	19	1	Patch5	te-40	26309.5	70
269.177076101303	1	heat	48	20	1	Patch5	te-40	27457.8	70
