onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0164530277252	1	heat	48	1	0	Patch2	te-30	2541.6	80
31.9201159477234	1	heat	48	2	0	Patch2	te-30	3732.0	80
44.0333769321442	1	heat	48	3	0	Patch2	te-30	4943.3	80
55.516135931015	1	heat	48	4	0	Patch2	te-30	6091.6	80
66.788605928421	1	heat	48	5	0	Patch2	te-30	7218.8	80
81.8531219959259	1	heat	48	6	0	Patch2	te-30	8725.3	80
95.0274469852448	1	heat	48	7	0	Patch2	te-30	10042.7	80
107.77153301239	1	heat	48	8	0	Patch2	te-30	11317.1	80
118.833626031876	1	heat	48	9	0	Patch2	te-30	12423.3	80
131.787816047668	1	heat	48	10	0	Patch2	te-30	13718.8	80
145.172224998474	1	heat	48	11	0	Patch2	te-30	15057.2	80
159.601063966751	1	heat	48	12	0	Patch2	te-30	16500.1	80
173.826416015625	1	heat	48	13	0	Patch2	te-30	17922.6	80
187.631793022156	1	heat	48	14	0	Patch2	te-30	19303.2	80
199.32107591629	1	heat	48	15	0	Patch2	te-30	20472.1	80
213.336089849472	1	heat	48	16	0	Patch2	te-30	21873.6	80
225.870035886765	1	heat	48	17	0	Patch2	te-30	23127.0	80
240.725062847137	1	heat	48	18	0	Patch2	te-30	24612.5	80
254.319672822952	1	heat	48	19	0	Patch2	te-30	25971.9	80
268.965229034424	1	heat	48	20	0	Patch2	te-30	27436.5	80
