onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0157959461212	1	heat	48	1	0	Patch5	te-50	2541.6	75
34.239609003067	1	heat	48	2	0	Patch5	te-50	3963.9	75
49.0915999412537	1	heat	48	3	0	Patch5	te-50	5449.1	75
61.2046880722046	1	heat	48	4	0	Patch5	te-50	6660.4	75
74.7992970943451	1	heat	48	5	0	Patch5	te-50	8019.9	75
87.1197340488434	1	heat	48	6	0	Patch5	te-50	9251.9	75
100.288147926331	1	heat	48	7	0	Patch5	te-50	10568.8	75
115.351855993271	1	heat	48	8	0	Patch5	te-50	12075.2	75
128.305900096893	1	heat	48	9	0	Patch5	te-50	13370.6	75
139.787782907486	1	heat	48	10	0	Patch5	te-50	14518.8	75
151.690580129623	1	heat	48	11	0	Patch5	te-50	15709.0	75
162.962785005569	1	heat	48	12	0	Patch5	te-50	16836.3	75
174.020268917084	1	heat	48	13	0	Patch5	te-50	17942.0	75
185.713141918182	1	heat	48	14	0	Patch5	te-50	19111.3	75
198.45676112175	1	heat	48	15	0	Patch5	te-50	20385.7	75
212.259767055511	1	heat	48	16	0	Patch5	te-50	21766.0	75
226.695313930511	1	heat	48	17	0	Patch5	te-50	23209.5	75
240.707978963852	1	heat	48	18	0	Patch5	te-50	24610.8	75
254.091907978058	1	heat	48	19	0	Patch5	te-50	25949.2	75
266.615947008133	1	heat	48	20	0	Patch5	te-50	27201.6	75
