onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.018	1	heat	48	1	0	Patch3	te-45	2541.8	78
31.914	1	heat	48	2	0	Patch3	te-45	3731.4	78
42.974	1	heat	48	3	0	Patch3	te-45	4837.4	78
57.199	1	heat	48	4	0	Patch3	te-45	6259.9	78
70.37	1	heat	48	5	0	Patch3	te-45	7577.0	78
84.174	1	heat	48	6	0	Patch3	te-45	8957.4	78
98.189	1	heat	48	7	0	Patch3	te-45	10358.9	78
111.783	1	heat	48	8	0	Patch3	te-45	11718.3	78
125.161	1	heat	48	9	0	Patch3	te-45	13056.1	78
136.644	1	heat	48	10	0	Patch3	te-45	14204.4	78
148.966	1	heat	48	11	0	Patch3	te-45	15436.6	78
160.657	1	heat	48	12	0	Patch3	te-45	16605.7	78
173.391	1	heat	48	13	0	Patch3	te-45	17879.1	78
188.036	1	heat	48	14	0	Patch3	te-45	19343.6	78
200.146	1	heat	48	15	0	Patch3	te-45	20554.6	78
213.09	1	heat	48	16	0	Patch3	te-45	21849.0	78
227.942	1	heat	48	17	0	Patch3	te-45	23334.2	78
242.377	1	heat	48	18	0	Patch3	te-45	24777.7	78
253.649	1	heat	48	19	0	Patch3	te-45	25904.9	78
266.182	1	heat	48	20	0	Patch3	te-45	27158.2	78
