onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0203719139099	1	heat	48	1	1	Patch1	te-40	2542.1	75
32.1338438987732	1	heat	48	2	1	Patch1	te-40	3753.4	75
44.4572608470917	1	heat	48	3	1	Patch1	te-40	4985.7	75
55.5197088718414	1	heat	48	4	1	Patch1	te-40	6092.0	75
69.1151659488678	1	heat	48	5	1	Patch1	te-40	7451.5	75
80.5974650382996	1	heat	48	6	1	Patch1	te-40	8599.8	75
92.5006029605865	1	heat	48	7	1	Patch1	te-40	9790.1	75
107.35649394989	1	heat	48	8	1	Patch1	te-40	11275.7	75
121.792563915253	1	heat	48	9	1	Patch1	te-40	12719.3	75
133.485229969025	1	heat	48	10	1	Patch1	te-40	13888.5	75
144.757150888443	1	heat	48	11	1	Patch1	te-40	15015.7	75
158.98277592659	1	heat	48	12	1	Patch1	te-40	16438.3	75
172.366986989975	1	heat	48	13	1	Patch1	te-40	17776.7	75
185.320803880692	1	heat	48	14	1	Patch1	te-40	19072.1	75
199.125991821289	1	heat	48	15	1	Patch1	te-40	20452.6	75
213.762773990631	1	heat	48	16	1	Patch1	te-40	21916.3	75
227.777762889862	1	heat	48	17	1	Patch1	te-40	23317.8	75
240.311813831329	1	heat	48	18	1	Patch1	te-40	24571.2	75
253.055510997772	1	heat	48	19	1	Patch1	te-40	25845.6	75
266.230137825012	1	heat	48	20	1	Patch1	te-40	27163.0	75
