onset	duration	trial_type	temperature	trial_id	reliabilityrun	patch	TE	onset_scr	rating
20.0204091072083	1	heat	48	1	0	Patch5	te-35	2542.0	55
34.8746211528778	1	heat	48	2	0	Patch5	te-35	4027.4	55
48.6796100139618	1	heat	48	3	0	Patch5	te-35	5407.9	55
60.3719069957733	1	heat	48	4	0	Patch5	te-35	6577.2	55
74.8071610927582	1	heat	48	5	0	Patch5	te-35	8020.7	55
89.8736491203308	1	heat	48	6	0	Patch5	te-35	9527.3	55
101.356070995331	1	heat	48	7	0	Patch5	te-35	10675.6	55
112.628267049789	1	heat	48	8	0	Patch5	te-35	11802.8	55
124.95213508606	1	heat	48	9	0	Patch5	te-35	13035.2	55
136.854583978653	1	heat	48	10	0	Patch5	te-35	14225.4	55
150.869467020035	1	heat	48	11	0	Patch5	te-35	15626.9	55
164.044327020645	1	heat	48	12	0	Patch5	te-35	16944.4	55
175.106385946274	1	heat	48	13	0	Patch5	te-35	18050.6	55
187.638689994812	1	heat	48	14	0	Patch5	te-35	19303.8	55
201.233600139618	1	heat	48	15	0	Patch5	te-35	20663.3	55
214.187724113464	1	heat	48	16	0	Patch5	te-35	21958.7	55
228.830590009689	1	heat	48	17	0	Patch5	te-35	23423.0	55
241.57426905632	1	heat	48	18	0	Patch5	te-35	24697.4	55
254.958600997925	1	heat	48	19	0	Patch5	te-35	26035.8	55
269.18389415741	1	heat	48	20	0	Patch5	te-35	27458.4	55
